Nombre_Tienda,Id_Tienda
FRUTERIA PERU,7933t
SUSPIROS PASTELERIAS,7934t
MINI SUPER EL PARKE,7935t
MINISUPER Y MOLINA JOAN,7936t
"SUPER "" 8 """,7937t
ZONA EXPRESS AZALEAS,7938t
MINI SUPER JIREH,7939t
ABARROTES AVE. FENIX,7940t
ABARROTES BRAVO,7941t
PASTELERIA JARDIN  S.A. DE C.V.,7942t
ELENA MARGARITA CANTU VILLARREAL Y/O PASTELERIA VANESSA,7943t
OPERADORA DE REYNOSA  S.A. DE C.V.  Y/O SMART FUNDADORES,7944t
ABARROTES MORENA,7945t
ABARROTES DOÑA CHUYA,7946t
ABARROTES ESTRELLITA,7947t
ABARROTES MAX,7948t
MINI SUPER BRAYAN,7949t
MINI SUPER ECLIPSE,7950t
MINI SUPER MEDINA,7951t
SIX LA ESQUINA,7952t
OFERTAS LA MORENA/ABARROTES LA MORENA,7953t
MINI SUPER CRISTIAN,7954t
SUPER GUERRERO,7955t
TIENDA DE ABARROTES LA CASITA,7956t
TELAS PARISINA,7957t
EL GLOBO DE LOS DISFRACES,7958t
CALZADO AVE  S.A. DE C.V.,7959t
ONE PRICE,7960t
SOS CELL,7961t
ALEXAS VESTIDOS,7962t
AUTOREFACCIONES CANDELA,7963t
MINI SUPER CASTILLO,7964t
MINI SUPER RUBI,7965t
MINI SUPER ROSY,7966t
MINI SUPER ANDY,7967t
MINI SUPER CANCER,7968t
GRUPO ELECZION  S. DE R.L. DE C.V. Y/O TIENDAS VIZION NORTE S. DE R.L. DE C.V.,7969t
CENTRAL DE PLASTICOS DE NUEVO LAREDO,7970t
REFRI PARTES GARCOR S. DE R. L. MI,7971t
ALFREDO MALDONADO ALMANZA Y/O EL GLOBO,7972t
ALIMENTOS DEL BRAVO S.A. DE C.V.,7973t
MADRIGAL SERNA MANUEL ANTONIO,7974t
ABARROTES CESAR,7975t
ABARROTES CHANO,7976t
ABARROTES EL MULATO,7977t
ABARROTES EL ROBLE,7978t
ABARROTES GALAVIZ,7979t
ABARROTES LALO,7980t
CARNE MART REYNOSA,7981t
ABARROTES EL PROFE,7982t
CARNES EL ALAMO,7983t
CARNES MARIN,7984t
CARNES MONTERREY,7985t
CADENA COMERCIAL OXX S.A. DE C.V. Y/O OXXO GIRASOL,7986t
CADENA COMERCIAL OXXO S.A DE C.V. Y/O OXXO INSURGENTES,7987t
7 ELEVEN MEXICO S.A. DE C.V./ 7 ELEVEN CIPRES,7988t
FRUTERIA LA HUASTECA,7989t
FRUTERIA LAS LOMAS,7990t
MINI SUPER LALOS,7991t
COMERCIALIZADORA DE PESCADOS Y MARISCOS EL CHARAL  SA DE CV,7992t
MELODY  Y/O MILANO OPERADORA  S.A. DE C.V.,7993t
MINI SUPER ALEX,7994t
MINI SUPER ABA,7995t
DULCERIA CANDY SHOP,7996t
NAZAN COMERCIALIZADORA DE CALZADO S.A DE C.V. Y /O ZAPATERIA DESTROYER,7997t
DENISSE BOUTIQUE,7998t
DULCERIA EL PAJARO LOCO DE VICTORIA SA DE CV,7999t
DULCERIA GOTITA DE MIEL,8000t
PLAZA VANDOME,8001t
ZAPATERIA Y BOUTIQUE NATALY,8002t
ZAPATERIA ALEXA,8003t
ELECZION TIENDA DE ROPA,8004t
BOUTIQUE DANIA,8005t
SHOPING TIME,8006t
BOUTIQUE NATALY,8007t
DANIA BOUTIQUE,8008t
CHIQUIS BOUTIQUE,8009t
ZAPATERIA MERE,8010t
ZAPATERIA ABUNDIA,8011t
CADENA COMERCIAL OXXO S.A. DE C.V. Y/O OXXO LA CIMA,8012t
7 ELEVEN DE MEXICO S.A. DE C.V,8013t
BENAVIDES S.A. DE C.V.,8014t
CARNICERIA Y MINI SUPER DON TOÑO,8015t
BOUTIQUE ESTILO UNICO,8016t
UNIVERS,8017t
 MINI SUPER GARCIA,8018t
ANTRO  ROCK Y JEANS,8019t
PAPELERIA Y ABARROTES TOÑO,8020t
MYK BOUTIQUE,8021t
DANNAïS BOUTIQUE,8022t
DULCERIA PANDITA,8023t
TU MODITA BOUTIQUE,8024t
BARBARAïS BOUTIQUE,8025t
OULET,8026t
ZAPATERIA LETTY,8027t
SEXY FOREVER BOUTIQUE,8028t
ABARROTES PEÑA,8029t
 ABARROTES NAYELI,8030t
CARNICERIA ALEXANDRA,8031t
ABARROTES NENA,8032t
PAPELERIA JUNO,8033t
DISTRIBUIDORA DEL VALLE,8034t
PAPELERIA GIMAX,8035t
PAPELERIA LAS FUENTES,8036t
FARMACIA Y ABARROTES CORONADO,8037t
PRODUCTOS PARA LIMPIEZA J Y M,8038t
DISTRIBUCIONES ESTRELLA,8039t
FERRETERIA GARZA,8040t
FERRETERIA LAS TORRES,8041t
M.S. FERRETERA,8042t
FERRETERIA LA ESTRELLA,8043t
PRODELSA,8044t
MINI SUPER PATY,8045t
DULCERIA KOSTER,8046t
PANADERIA LA SUPERIOR  S.A. DE C.V.,8047t
DIEPAN,8048t
PANADERIA LA POLLITA,8049t
PANIFICADORA Y PASTELERIA REAL,8050t
FARMACIA GUADALAJARA SA DE CV,8051t
CADENA COMERCIAL OXXIO  S.A. DE C.V.,8052t
ABARROTES EL MAÑANA,8053t
ABARROTES LA PAMPA,8054t
ABARROTES LA COMERCIAL,8055t
"SUPER SOL ""ABARROTES VINOS Y LICORES""",8056t
COMERCIAL Y DISTRIBUIDORA COSTANZO  S.A. DE C.V.,8057t
AUTO HOTEL QUINTA IMPERIAL,8058t
MOTEL MOA REAL  S.A. DE C.V.,8059t
MOTEL CAPRICE,8060t
EL MUCHACHO ALEGRE,8061t
MOTEL CARIBE  S.A. DE C.V.,8062t
MOTEL PUERTA DE HIERRO,8063t
SHIROI IE FUSION FOOD,8064t
COMERCIAL Y DISTRIBUIDORA COSTANZO  S.A.,8065t
DULCERIA COSTANZO SUCURSAL EL DORADO,8066t
MOTEL FLEMING,8067t
MARISCOS JORGE 6,8068t
FARMACIA GUADALAJARA  S. A. DE C.V.,8069t
NUEVA WAL MART DE MEXICO  S.DE R.L. DE C.V. (SAMïS CLUB),8070t
TIENDA DE ABARROTES FERCHIN,8071t
MARISCOS LENCHO,8072t
MARISCOS LOS CEVICHEZ,8073t
ABARROTES AVENIDA,8074t
"""SUPER EL AGUILA""",8075t
BODEGA AURRERA EXPRESS,8076t
ABAROTES ALEX,8077t
SUPER LOS PERICOS,8078t
DIST. DE HUEVO SIN NOMBRE,8079t
SUPER GIL,8080t
C. JUDITH MARTINEZ COMPEAN,8081t
PROVEEDORA DE HUEVO,8082t
SUPERAMA LOMAS,8083t
TIENDAS DE HOY  S.A. DE C.V.,8084t
C & A  MEXICO  S.A. DE C.V.,8085t
EL RINCON DE AGUSTIN LARA,8086t
RESTAURANTE POTZOLLCALLI,8087t
ROPA Y DEPORTES WINGS SPORT,8088t
EL GRILLO CANTOR,8089t
SHERLOCKS CPFFE HOUSE & ROCK PUB,8090t
SANBORNS HERMANOS SA,8091t
ZAPATERIA CASSANO,8092t
FARMACIAS BENAVIDES  S.A.B. DE C.V.,8093t
DEPORTES MARTI  S.A. DE C.V. (NIKE),8094t
 ZAPATERIA JUVENA,8095t
EL GRAN BARATERO DE LEON,8096t
LA ZAPATILLA ROJA,8097t
ZAPATERIA LE CARTIER,8098t
GRUPO COMERCIAL CONTROL SA DE CV,8099t
DULCERIA EL FIESTON,8100t
DULCERIA ESTADIO,8101t
DULCERIA LOS GLOBOS,8102t
PANADERIA LA CASITA,8103t
PASTELERIA ABARROTES Y VINOS LA CONDESA,8104t
CAPA DE OZONO,8105t
CANDY CITY,8106t
CANDY WORLD,8107t
PANADERIA EL FENIX,8108t
PANADERIA LA SUPERIOR,8109t
CENTRO JUGUETERO,8110t
DUMBO ROPA Y CALZADO,8111t
VENTA DE ROPA INFANTIL DUMBO,8112t
TIENDA DE ROPA DUMBO,8113t
COMERCIAL Y DISTRIBUIDORA COSTANZO  S. A.,8114t
COMERCIALIZADORA DEL JUGUETE Y REGALOS  S.A. DE C.V.,8115t
SHOGUN MAYORISTA  S.A. DE C.V.,8116t
ALMACENES EL REY DE SAN LUIS  S.A. DE C.V.,8117t
JUGUETERIA TOUCH,8118t
JUGUETERIA EL CENTRO JUGUETERO,8119t
GRUPO COMERCIAL CONTROL S.A. DE C.V.,8120t
JUGUETERIA EL REY DEL JUGUETE,8121t
LA FERIA DE REGALO EN SAN LUIS  S.A. DE C.V.,8122t
DULCERIA Y PLASTICOS OJEDA,8123t
WALDOSS DOLAR MART DE MEXICO  S. DE R.L. DE C.V.,8124t
GRUPO COMERCIAL CONTROL  S.A. DE C.V. (DEL SOL),8125t
CHARLY,8126t
IRENA,8127t
ZAPATERIA LUCA,8128t
COMERCIALIZADORA Y DISTRIBUIDORA COSTANZO  S.A.,8129t
OPERADORA COEMRCIAL LIVERPOOL  S.A. DE C.V.  (FABRICAS DE FRANCIA),8130t
JOYERIA ELVIRA,8131t
ZAPATERIA CAPA DE OSONO,8132t
BBS DE MEXICO  S.A. DE C.V. Y/O BOBOIS,8133t
EL COSTEÑITO,8134t
CARNICERIA EFRAIN,8135t
MINI SUPER EL NUEVO BIERZO,8136t
VINOS Y LICORES EL PIRATA,8137t
BROOK BROTHERS,8138t
ROBERTS,8139t
C&A,8140t
ZAPATERIAS FLEXI,8141t
STYLO,8142t
JOYERIA AGUILERA,8143t
JOYERIA NOVA,8144t
JOYERIA RUBENS,8145t
JOYERIA NORMA,8146t
OPLA JOYERIA  S.A. DE C.V.,8147t
BIZZARRO JOYERIA,8148t
JOYERIA MARQUIZ,8149t
JOYERIA MORELOS,8150t
FRANCISCO AGUILERA Y/O JOYERIA ELVIRA,8151t
JOYERIA PLARTE,8152t
DELTA  JOYEROS Y/O GALERIA DIORAMA  S.A. DE C.V.,8153t
JOYERIA MARTINIQUE,8154t
JOYERIA ESTRELLITA,8155t
DP STREET,8156t
MZ CALZADA,8157t
OXXO PALACIO,8158t
ALMACENES ZARAGOZA  S.A. DE C.V. ( MZ LAS AMERICAS ),8159t
MEGA SANFRI  S.A. DE C.V.,8160t
DULCICENTRO GUADALAJARA Y/O JOSE DIEGO PARRA TORRES,8161t
DULCERIA EL GIRASOL,8162t
IMPORTMUNDO,8163t
PINTURAS OSEL,8164t
CASA LEY  S.A. DE C.V. (LEY RUBI),8165t
ALMACENES ZARAGOZA  S.A. DE C.V. (MZ CENTRO),8166t
LA CUARTA  S.A. DE C.V.,8167t
SUPER CITY,8168t
NUEVA WAL-MART DE MEXICO  S. DE R.L. DE C.V.,8169t
NUEVA WAL-MART DE MEXICO  S. DE R.L. DE C.V.(SUPER CENTER MEXICO 68),8170t
BOUTIQUE MARCO,8171t
BOUTIQUE MARYS,8172t
ECONOLLANTAS,8173t
COMERCIAL YIN YING S.A. DE C.V.,8174t
BOUTIQUE RAQUEL,8175t
WALDOS DOLAR MART DE MEXICO  S DE R.L. DE C.V.,8176t
LLANTERA LOMELI,8177t
FARMACON  S.A. DE C.V.,8178t
CONCEPTO MADA,8179t
DEPORTIVA INDIO,8180t
DEPORTES COSMOS,8181t
TIENDA DE ROPA MELODY,8182t
LLAMA TODO LLANTAS,8183t
ROPA & ACCESORIOS CINDIRELLA,8184t
LA SUERTE,8185t
DEPORTES Y ZAPATERIAS JOYCE,8186t
TENIS EL CAMPEON,8187t
LLANCUSA,8188t
ALMACENES Y MAYORISTAS S.A. DE C.V.,8189t
GRUPO CALZAPATO  S.A. DE C.V.,8190t
LLANTAS SORIAS HANKOOK,8191t
OXXO EJECUTIVO,8192t
CADENA COMERCIAL OXXO  S.A. DE C.V. (LAS CARPAS),8193t
DULCERIA LA FAMA,8194t
DULCERIA EL EDEN,8195t
GRUPO CALZAPATO   S.A. DE C.V.,8196t
DPORTENIS,8197t
DULCERIA GLORIA,8198t
ESPECIAS Y PLASTICOS TERESITA,8199t
INFANTILES JAKY,8200t
INFANTILES ITZEL,8201t
DULCERIA RAMOS,8202t
DISTRI BUCENTRO,8203t
DULCERIA MAGICA,8204t
ALMACENES ZARAGOZA  S.A. DE C.V (MZ SANALONA),8205t
NUEVA WAL-MART DE MEXICO  S DE R.L. DE C.V. (BODEGA AURRERA),8206t
NUEVA WAL-MART DE MEXICO  S. DE R.L. DE C.V.  (SAMS CLUB),8207t
CADENA COMERCIAL OXXO  S.A. DE C.V. (MERCADO DE ABASTOS),8208t
CADENA COMERCIAL OXXO  S.A. DE C.V. (OXXO HUMAYA),8209t
BOUTIQUE L JEANS,8210t
BOUTIQUE MARIA FERRE,8211t
BOUTIQUE ZARA,8212t
BOUTIQUE C & A,8213t
BOUTIQUE DUO,8214t
BOUTIQUE CASSUAL,8215t
CADENA COMERCIAL OXXO  S.A. DE C.V. (OXXO RUBI),8216t
OXXO VALLE ALTO,8217t
CADENA COMERCIAL OXXO  S.A. DE C.V. (OXXO LOMAS),8218t
PINTURAS DOAL,8219t
OXXO AEROPUERTO,8220t
OXXO MILITAR,8221t
NUEVA WAL-MART DE MEXICO  S. DE R.L. DE C.V. ( LA ISLA CULIACAN),8222t
CADENA COMERCIAL OXXO  S.A. DE C.V. (HIDALGO),8223t
CADENA COMERCIAL OXXO  S.A. DE C.V. (CONSTITUCION),8224t
RESTAURANTE MIL AMORES,8225t
ALDO CONTI ITALIA,8226t
BENNISIMO,8227t
BOUTIQUE EDGAR,8228t
BOUTIQUE IVAN,8229t
GESVO,8230t
FARMACIA KINO S.A.,8231t
PAPER CO. Y/O MARIA MAGDALENA LOPEZ VILLA,8232t
EL CHOPO,8233t
SR. AMIGO RESTAURANT BAR,8234t
MEGA COMERCIAL MEXICANA,8235t
ICE BOX Y/O INMOBILIARIA VISION 2000 COSTA ELEGANTE S. DE R.L. DE C.V.,8236t
REFACCIONES PARA MAQUINARIA EN AGUA PRIETA  Y/O CARLOS DE LA TORRE LOPEZ,8237t
TIENDA NATURISTA JUNG,8238t
FANTASIAS INTIMAS SEX BOUTIQUE  S. DE R.L DE C.V.,8239t
GRADILLAS MOTOIMPLEMENTOS,8240t
BRISA KIDS,8241t
TNT KIDS Y/O CLAUDIA MARGARITA SOUQUE MACHY,8242t
VOSSE Y/O MARTHA ELVIA CEBALLOS QUINTERO,8243t
DïGRAVITY BOUTIQUE,8244t
RUNWAY  BOUTIQUE,8245t
TYRE ZONE  Y/O LLANTAS NORPACIFICO S.A DE C.V.,8246t
 CAFRE BOUTIQUE,8247t
EVAS ZAPATERIA Y/O IRMA PATRICIA GARCIA LOPEZ,8248t
ORANGE BOUTIQUE,8249t
SANFRI  Y/O GABRIELA ENCISO FRIAS,8250t
AUDIO GLOBE ALARMAS Y ACCESORIOS  S.A. DE C.V.,8251t
COMICX SENDERO,8252t
NOISE CAR AUDIO,8253t
SUPERMERCADO LA POPULAR Y/O MA. DEL REFUGIO DELGADILLO,8254t
TORTILLERIA LA MEXICANA,8255t
LA CASA DEL VAQUERO ORIGINAL  S.A. DE C.V.,8256t
IOLITA LUXURY HOUSE,8257t
JOYERIA DANIELS E HIJOS  S.A. DE C.V.,8258t
JOYERIA Y RELOJERIA  LIBELULA PINK,8259t
R.MATIELLA JOYAS DE AUTOR Y/O R. MATIELLA JOYEROS S.A DE C.V.,8260t
SANBORN HERMANOS  S.A. SUCURSAL PERISUR,8261t
JUGUETES  REGALOS Y COSMETICOS SIN NOMBRE,8262t
HOTEL NAVAL  S.A. DE C.V.,8263t
DOCASTELO  S.A DE C.V. Y/O VIANA TIENDA VILLA COAPA,8264t
CALZADOS TULYEHUALCO  S.A. DE C.V.,8265t
ABARROTES EL TRIUNFO Y/O MIGUEL CHAVARRIA CRUZ,8266t
ABARROTES VINOS Y LICORES CASA URIBE,8267t
PRESTIGIO EN VINOS  S.A. DE C.V.,8268t
"ABARROTES VINOS Y LICORES ""CASA MARTINEZ """,8269t
VINOTECA  MEXICO  S.A. DE C.V.,8270t
ABARROTES  VINOS Y LICORES LA GUERRERENSE,8271t
ABARROTES  VINOS Y LICORES KING KONG,8272t
ABARROTES CON VTA. DE VINOS Y LICORES  MINI-MAX,8273t
ABARROTES  VINOS Y LICORES  LA COTIJA,8274t
ABARROTES TERUEL  S.A Y/O ALIANZA DIVISION DEL NORTE,8275t
CADENA COMERCIAL OXXO   S.A. DE C.V.    SAN LUCAS MEX,8276t
SANBORN HERMANOS S.A. Y/O SANBORNS,8277t
COPPEL. S.A DE C.V.   T-0316   COPPER GRAN SUR,8278t
STEREN SHOP  Y/O GRUPO EMPRESARIAL GOLGAN S.A. DE C.V.,8279t
STEREN SHOP,8280t
ELEKTRA DEL MILENIO S.A. DE C.V.,8281t
ELEKTRA DEL MILENIO S.A DE C.V.,8282t
OPERADORA OMX  S.A. DE C.V. Y/O OFFICE MAX PLAZA GRAN SUR,8283t
RADIO SHACK DE MEXICO S.A. DE C.V. Y/O RADIO SHACK,8284t
ESPECIALISTAS EN ALTA COCINA  S.A DE C.V. Y/O RESTAURANTE WINGS ,8285t
7 ELEVEN MEXICO  S.A. DE C.V.   TIENDA 559 ALLENDE,8286t
7 ELEVEN MEXICO  S.A DE C.V.,8287t
ABARROTES VINOS Y LICORES LA FRAGATA,8288t
DOCASTELO  S.A. DE C.V. Y/O VIANA TIENDA TLALPAN AZTECA,8289t
ABARROTES LA SARDINERA  S.A. Y/O BODEGAS ALIANZA  SUC. XOTEPINGO,8290t
ABARROTES LUPITA  S.A. Y/O BODEGAS ALIANZA CAFETALES,8291t
SUPER ABARROTES LA VICTORIA  S.A. DE C.V. Y/0 AZTECA XPRESS,8292t
CARIÑITOS ROPA Y ACCESORIOS INFANTILES,8293t
FOTOGENIA Y/O FOTOGENIA S.A. DE C.V.,8294t
RESTAURANTE CALIFORNIA  S.A. DE C.V.,8295t
LA SURTIDORA DE COYOACAN,8296t
CADENA COMERCIAL OXXO  S.A. DE C.V.    DAKOTA MEX,8297t
7 ELEVEN MEXICO  S.A DE C.V.  TIENDA 1186  AV. DEL CONVENTO,8298t
NETO  Y/O TIENDAS SUPER PRECIO  S.A DE C.V.,8299t
COMERCIALIZADORA  CAMPANITA  S.A. DE C.V. SUC. PER,8300t
COMERCIALIZADORA CAMPANITA S.A. DE C.V.,8301t
TITANIC MENS CLUB,8302t
GASTRONOMICA TOLDENSE   S.A DE C.V.,8303t
SANBORN HERMANOS  S. A. (SANBORNS),8304t
RESTAURANTE CUCCINA ITALIANA,8305t
OPERADORA OMX  S.A. DE C.V.  Y/O OFFICE MAX,8306t
LA MISMA VACA,8307t
NIKE DE MEXICO  S.  DE R. L. DE C. V.  Y/O NIKE FACTORY STORE,8308t
DANROM  S.A DE C.V.,8309t
RADIO SHACK DE MEXICO  S. A. DE C. V.  Y/O RADIO SHACK,8310t
CADENA COMERCIAL OXXO S. A. DE C. V. TAXQUEÑA CULHUACAN MEX,8311t
MINI SUPER SUPER FRESH,8312t
ABARROTES VINOS Y LICORES SUPER R,8313t
ELEKTRA DEL MILENIO  S.A DE C.V.,8314t
CADENA COMERCIAL OXXO  S. A. DE C. V. NOPALERA MEX,8315t
NUEVA WAL MART DE MEXICO  S. DE R.L. DE C.V. UNIDAD COPILCO,8316t
NUEVA WAL MART DE MEXICO  S. DE R.L. DE C.V. SUPERAMA UNIDAD COPILCO,8317t
PESCADOS Y MARISCOS LAS PRIMAS DEL CALPUS,8318t
TIENDAS ALIANZA ACOXPA  Y/O SUPER ABARROTES GUICHO  S.A.,8319t
RESTAURANTE EL CAMPANARIO VILLA LATINA,8320t
RESTAURANTE EL RINCON DE PERIBAN  S.A. DE C.V.,8321t
CADENA COMERCIAL OXXO S.A. DE C.V.  REY HUEMAN MEX,8322t
CREMERIA Y SALCHICHONERIA NADIA,8323t
MOLES CASEROS SIN NOMBRE,8324t
CHILES SECOS MOLES Y ESPECIES SIN NOMBRE,8325t
ABARROTES SIN NOMBRE Y/O MARTHA ELENA YAÑEZ GONZALEZ,8326t
ABARROTES SIN NOMBRE,8327t
MISCELANEA ESMERALDA,8328t
ABARROTERA JOSE ANTONIO  S.A. Y/O LA SURTIDORA DE COYOACAN,8329t
CANTINA LA JALISCIENSE,8330t
ABARROTES Y CREMERIA SIN NOMBRE,8331t
ABARROTES  CREMERIA Y MATERIAS PRIMAS SIN NOMBRE,8332t
CHILES SECOS  MOLES  SEMILLAS Y ABARROTES SIN NOMBRE,8333t
CADENA COMERCIAL OXXO  S.A. DE C.V.  TRIANGULO MEX,8334t
"ABARROTES ""AJUSCO""",8335t
ABARROTES Y CREMERIA  SIN NOMBRE,8336t
ABARROTES SEMILLAS SIN NOMBRE,8337t
"ABARROTES ""CHELITA""",8338t
ABARROTES Y VELADORAS SIN NOMBRE,8339t
ABARROTES REFRESCOS CIGARROS Y HUEVO,8340t
7 ELEVEN MEXICO  S. A. DE C. V. Y/O 7 ELEVEN   TIENDA 545 TLALPAN,8341t
7 ELEVEN MEXICO  S.A. DE C.V  TIENDA 729 TEC DF,8342t
RESTAURANTE BAR EL FOGON DEL PIBE,8343t
EL ORACULO BAR,8344t
HOOTERS DE MEXICO  S.A. DE C.V.   SUC. COAPA,8345t
7 ELEVEN MEXICO  S.A. DE C.V.  TIENDA 1252 VILLA COAPA,8346t
ABARROTES SUPER 4 CUATRO,8347t
ABARROTES Y SEMILLAS,8348t
ABARROTES SALCHICHONERIA Y LACTEOS LA SUBASTA,8349t
"ABARROTES ""LA VENDEDORA""",8350t
CADENA COMERCIAL OXXO  S.A. DE C.V.   TIENDA SOLARES MEX,8351t
OPERADORA  SISGO  S.A DE C.V.  G37 CIPRESES,8352t
ABASTO  CREMERO DE CHALCO  S.A. DE C.V.,8353t
"CREMERIA Y ABARROTES ""SANDY""",8354t
ABARROTES LA GUADALUPANA Y/O LIDIA RAMIREZ MIRANDA,8355t
"ABARROTES ""ITZADARI""",8356t
7 ELEVEN MEXICO  S.A. DE C.V. TIENDA 1445,8357t
ABARROTES FERNANDO,8358t
ABARROTES Y CREMERIA Y SEMILLAS,8359t
"ABARROTES Y SEMILLAS ""LA IMPERIAL""",8360t
ABARROTES  VINOS Y LICORES  LA PERLA,8361t
ABARROTES LA NUEVA ECONOMICA,8362t
MISCELANEA AJUSCO,8363t
ABARROTES ZAVALA,8364t
CREMERIA Y PRODUCTOS OAXAQUEÑOS,8365t
CREMERIA SIN NOMBRE,8366t
ABARROTES Y SEMILLAS SIN NOMBRE,8367t
CREMERIA Y ABARROTES  SIN NOMBRE,8368t
DEPORTES MARTI  S.A. DE C.V.   SUC. NIKE PASEO ACOXPA,8369t
BARICHARA TRAJES DE BAÑO  S.A DE C.V.,8370t
BARICHARA TRAJES DE BAÑO  S. A. DE C. V.,8371t
SUBURBIA  S. DE R.L. DE C.V.   GRAN SUR,8372t
ADRIANA DOMINGUEZ RODRIGUEZ  Y/O BARI,8373t
AY GUEY Y/O MEXICO PARRIBA   S.A. DE C.V.,8374t
ADIDAS DE MEXICO  S.A. DE C.V. Y/O ADIDAS COAPA,8375t
BARICHARA TRAJES DE BAÑO S.A DE C.V Y/O BARI,8376t
GRUPO LA MILAGRESA  S.A. DE C.V.  SUC. PERISUR I,8377t
NUEVA WAL MART DE MEXICO  S. DE R.L DE C.V. Y/O SAMS  CLUB  UNIDAD CUEMANCO,8378t
STEREN Y/O LULKACORP S. DE R.L. DE C.V.,8379t
COMERCIAL SPORT  S.A. DE C.V.  / FULLSAND  SUCURSAL PERISUR,8380t
SANBORN HERMANOS  S. A.  SUC. CUICUILCO,8381t
CALVIN KLEIN JEANS,8382t
AMERICAN EAGLE OUTFITTERS,8383t
REVELACION EN EL VESTIR  S.A. DE C.V Y/O FUROR,8384t
REVELACION EN EL VESTIR  S.A. DE C.V. Y/O FUROR  PRODUCTS,8385t
CADENA COMERCIAL OXXO  S.A. DE C.V.   ARVIZU MEX,8386t
CADENA COMERCIAL OXXO  S.A DE C.V   NEZAHUALPILLI MEX,8387t
ALIMENTOS Y SERVICIOS CLB  S.A.P.I. DE C.V.  Y/O TACO INN PERISUR,8388t
NUEVA WAL MART DE MEXICO  S. DE R.L. DE C.V.  Y/O SUPERAMA UNIDAD ACOXPA,8389t
WALDOS DOLAR MART DE MEXICO  S. DE R.L. C.V.,8390t
PHARMA PLUS  S.A. DE C.V. Y/O SAN PABLO FARMACIA   SUC. SAN FERNANDO,8391t
MINI SUPER  VINOS Y LICORES SEÑOR DRINK,8392t
CADENA COMERCIAL OXXO  S.A. DE C.V.   JOYAS MEX,8393t
CADENA COMERCIAL OXXO  S. A. DE C. V. HACIENDA MEX,8394t
CADENA COMERCIAL OXXO  S.A. DE C.V.  SAUCES MEX,8395t
CADENA COMERCIAL OXXO  S.A. DE C.V.   CAMPESTRE MEX,8396t
7 ELEVEN MEXICO  S.A DE C.V.  TIENDA 1947 CALIZ,8397t
CADENA COMERCIAL OXXO  S. A. DE C. V.  HUIPULCO MEX,8398t
MINISUPER LALO,8399t
TIENDAS TRES B S. A DE C. V.  SUC. MIGUEL HIDALGO,8400t
CADENA COMERCIAL OXXO  S. A. DE C. V. IZAMAL,8401t
CADENA COMERCIAL OXXO  S.A. DE C.V.  MONTANA MEX,8402t
CADENA COMERCIAL OXXO  S.A. DE C.V.  CAFETALES MEX,8403t
CADENA COMERCIAL OXXO  S.A. DE C.V.  ACUEDUCTO MEX,8404t
7 ELEVEN MEXICO  S.A. DE C.V   TIENDA 1969 PERIFERICO SUR ESQ REANTO LEDUC,8405t
RESTAURANTE BAR CANTINA ESCAPE,8406t
CADENA COMERCIAL OXXO S.A. DE C.V.  SUC. MANANTIALES MEX,8407t
TIENDAS SUPER PRECIO  S.A. DE C.V Y/O NETO,8408t
CADENA COMERCIAL OXXO  S.A. DE C.V. S SUC. SELVA MEX,8409t
ABARROTES  VINOS Y LICORES LA ALTEÑA Y/O  JORGE NUÑO SANCHEZ,8410t
ABARROTES  VINOS Y LICORES ARELLANO,8411t
CADENA COMECIAL OXXO  S.A. DE C.V.   CAFERICO MEX,8412t
OPERADORA CANTINITA LINDAVISTA  S.A. DE C.V. Y/O LA CHILANGUITA,8413t
ABARROTES GALICIA,8414t
CADENA COMERCIAL OXXO  S.A DE C.V.  SAN FERNANDO MEX,8415t
JUGUETIBICI S.A. DE C.V. Y/O JUBETIBICI,8416t
CORPORATIVO FERRIONI  S. A. DE C. V.,8417t
PAPOS SHOES Y/O ERIK VELAZQUEZ RANGEL,8418t
TIENDAS SORIANA  S.A. DE C.V.  SORIANA HIPER MIRAMONTES (300),8419t
TIENDAS CUADRA  S.A. DE C.V. SUC. GALERIAS COAPA,8420t
FANTASY KIDS STORE  S.A. DE C.V. Y/O SANRIO  SUC. 06 COAPA,8421t
PELUCHES CONFETTY,8422t
AMPARIN  S.A. DE C.V Y/O DISTROLLER BUTIK COAPA  SUC. GALERIAS COAPA,8423t
CADENA COMERCIAL OXXO  S.A. DE C.V.  TURQUESA MEX,8424t
CADENA COMERCIAL OXXO  S.A. DE C.V.  SAUZALES MEX,8425t
ONIX GALERIAS COAPA Y/O GIRLS RULE S.A. DE C.V.,8426t
EXCLUSIVAS MONTECASSINO  S.A. DE C.V.,8427t
CADENA COMERCIAL OXXO  S.A. DE.C.V. AJUSCO MEX,8428t
CADENA COMERCIAL OXXO  S.A. DE C.V.   HADAS MEX,8429t
CADENA COMERCIAL OXXO. S.A. DE C.V  GAVILAN MEX,8430t
DISTRIBUIDORA LIVERPOOL S.A. DE C.V.  Y/O LIVERPOOL COAPA,8431t
TIENDAS HEXA  S. A. DE C. V. Y/O LENCERIA FIORENTINA,8432t
VARANNI  DE MEXICO  S.A. DE C.V. Y/O ZAPATERIA DOROTHY GAYNOR,8433t
ZAPATERIA DVERO,8434t
JOYERIA EXPRESSIONES,8435t
SUPER ABARROTES LA ESTACION  S.A    BOMBAS,8436t
COMERCIAL SUPER ALIANZA  S.A DE C.V. Y/O ALIANZA LA TURBA XPRESS,8437t
